an_id,platforms,logsource,channel,dc_id,dc_name 
AN1305,Windows,WinEventLog:Sysmon,"EventCode=3, 22",DC0082,Network Connection Creation
AN1305,Windows,WinEventLog:Sysmon,EventCode=7,DC0016,Module Load
AN1305,Windows,WinEventLog:Sysmon,EventCode=25,DC0035,Process Access
AN1305,Windows,WinEventLog:WMI,"EventCode=5857, 5858, 5860, 5861",DC0008,WMI Creation
AN1306,Linux,auditd:SYSCALL,"execve syscalls for discovery commands (uname, hostname, id, whoami, ps, netstat, mount) with command-line parameter analysis",DC0064,Command Execution
AN1306,Linux,linux:osquery,process_events,DC0032,Process Creation
AN1306,Linux,linux:syslog,"kernel messages related to cryptographic operations, module loading, and filesystem access patterns",DC0055,File Access
AN1307,macOS,fs:fsevents,file system events indicating access to system configuration files and environmental information sources,DC0055,File Access
AN1307,macOS,macos:unifiedlog,"process execution events for discovery utilities (system_profiler, sw_vers, dscl, networksetup) with command-line parameter analysis",DC0032,Process Creation
AN1307,macOS,macos:unifiedlog,"Security framework operations including keychain access, cryptographic operations, and certificate validation",DC0064,Command Execution
AN1308,Windows,WinEventLog:Sysmon,EventCode=1,DC0032,Process Creation
AN1308,Windows,WinEventLog:Sysmon,EventCode=7,DC0016,Module Load
AN1308,Windows,WinEventLog:Sysmon,EventCode=11,DC0039,File Creation
AN1308,Windows,WinEventLog:Sysmon,"EventCode=3, 22",DC0082,Network Connection Creation
AN1309,Windows,WinEventLog:Application,Exchange logs or header artifacts,DC0038,Application Log Content
AN1309,Windows,WinEventLog:PowerShell,"EventCode=4103, 4104, 4105, 4106",DC0064,Command Execution
AN1309,Windows,WinEventLog:Security,EventCode=5145,DC0102,Network Share Access
AN1309,Windows,WinEventLog:Sysmon,"EventCode=3, 22",DC0082,Network Connection Creation
AN1310,Linux,auditd:SYSCALL,open,DC0055,File Access
AN1310,Linux,linux:osquery,process_events,DC0032,Process Creation
AN1310,Linux,linux:syslog,postfix/smtpd,DC0082,Network Connection Creation
AN1311,macOS,macos:endpointsecurity,"es_event_open, es_event_exec",DC0055,File Access
AN1311,macOS,macos:unifiedlog,Mail or AppleScript subsystem,DC0038,Application Log Content
AN1312,Office Suite,azure:ad,SignInEvents,DC0067,Logon Session Creation
AN1312,Office Suite,m365:exchange,MessageTrace logs,DC0038,Application Log Content
AN1312,Office Suite,m365:unified,"Set-Mailbox, New-InboxRule",DC0064,Command Execution
AN1313,Windows,NSM:Connections,Inbound on ports 5985/5986,DC0078,Network Traffic Flow
AN1313,Windows,WinEventLog:Security,"EventCode=4624, 4648",DC0067,Logon Session Creation
AN1313,Windows,WinEventLog:Sysmon,EventCode=1,DC0032,Process Creation
AN1313,Windows,WinEventLog:WinRM,EventCode=6,DC0041,Service Metadata
AN1314,Windows,WinEventLog:Application,EventCode=1000,DC0038,Application Log Content
AN1314,Windows,WinEventLog:Security,EventCode=4688,DC0032,Process Creation
AN1314,Windows,WinEventLog:Sysmon,EventCode=11,DC0039,File Creation
AN1314,Windows,WinEventLog:Sysmon,"EventCode=3, 22",DC0082,Network Connection Creation
AN1315,Linux,NSM:Flow,new outbound connection from browser/office lineage,DC0082,Network Connection Creation
AN1315,Linux,auditd:SYSCALL,open,DC0055,File Access
AN1315,Linux,auditd:SYSCALL,creat,DC0039,File Creation
AN1315,Linux,auditd:SYSCALL,"rename,chmod",DC0061,File Modification
AN1315,Linux,auditd:SYSCALL,execve,DC0032,Process Creation
AN1315,Linux,linux:syslog,opened document|clicked link|segfault|abnormal termination|sandbox,DC0038,Application Log Content
AN1316,macOS,NSM:Flow,new outbound connection from exploited lineage,DC0082,Network Connection Creation
AN1316,macOS,fs:fileevents,create/write/rename in user-writable paths,DC0039,File Creation
AN1316,macOS,macos:osquery,exec,DC0032,Process Creation
AN1316,macOS,macos:unifiedlog,opened document|clicked link|EXC_BAD_ACCESS|abort|LSQuarantine,DC0038,Application Log Content
AN1317,Containers,NSM:Flow,container egress to unknown IPs/domains,DC0085,Network Traffic Content
AN1317,Containers,docker:events,"created,started: new container from untrusted registry or unexpected entrypoint",DC0072,Container Creation
AN1317,Containers,docker:events,start,DC0077,Container Start
AN1318,IaaS,AWS:CloudTrail,"RunInstances,CreateImage",DC0076,Instance Creation
AN1318,IaaS,AWS:CloudTrail,StartInstances,DC0080,Instance Start
AN1318,IaaS,gcp:vpcflow,first 5m egress to unknown ASNs,DC0085,Network Traffic Content
AN1319,Windows,WinEventLog:Security,EventCode=4657,DC0063,Windows Registry Key Modification
AN1319,Windows,WinEventLog:Sysmon,EventCode=1,DC0032,Process Creation
AN1319,Windows,WinEventLog:Sysmon,EventCode=7,DC0016,Module Load
AN1319,Windows,WinEventLog:Sysmon,EventCode=11,DC0039,File Creation
AN1320,Linux,NSM:Flow,HTTP Request Logging,DC0085,Network Traffic Content
AN1320,Linux,auditd:SYSCALL,write,DC0061,File Modification
AN1321,Windows,WinEventLog:Sysmon,EventCode=11,DC0039,File Creation
AN1321,Windows,WinEventLog:iis,IIS Logs,DC0085,Network Traffic Content
AN1322,macOS,fs:fsusage,Filesystem Access Logging,DC0061,File Modification
AN1322,macOS,macos:unifiedlog,subsystem=com.apple.WebKit,DC0085,Network Traffic Content
AN1323,Windows,WinEventLog:Security,EventCode=4657,DC0063,Windows Registry Key Modification
AN1323,Windows,WinEventLog:Sysmon,EventCode=1,DC0032,Process Creation
AN1323,Windows,WinEventLog:Sysmon,EventCode=7,DC0016,Module Load
AN1324,Windows,ETW:Token,"api_call: DuplicateTokenEx, ImpersonateLoggedOnUser, SetThreadToken",DC0021,OS API Execution
AN1324,Windows,WinEventLog:Security,EventCode=4688,DC0032,Process Creation
AN1324,Windows,WinEventLog:Sysmon,EventCode=10,DC0035,Process Access
AN1325,Windows,WinEventLog:PowerShell,"EventCode=4103, 4104, 4105, 4106",DC0064,Command Execution
AN1325,Windows,WinEventLog:Security,EventCode=4688,DC0032,Process Creation
AN1326,Linux,auditd:EXECVE,execve,DC0032,Process Creation
AN1327,macOS,macos:osquery,process_events,DC0032,Process Creation
AN1327,macOS,macos:unifiedlog,None,DC0064,Command Execution
AN1328,IaaS,AWS:CloudTrail,"GetObject, CopyObject",DC0025,Cloud Storage Access
AN1328,IaaS,AWS:CloudTrail,AssumeRole,DC0013,User Account Metadata
AN1328,IaaS,AWS:VPCFlowLogs,Unusual volume of data transferred from S3 storage endpoints to non-corporate IPs,DC0085,Network Traffic Content
AN1329,SaaS,m365:unified,"FileAccessed, FileDownloaded, ConsentGranted",DC0025,Cloud Storage Access
AN1330,Office Suite,azure:signinlogs,SigninSuccess,DC0002,User Account Authentication
AN1330,Office Suite,m365:sharepoint,"AnonymousLinkCreated, FileDownloaded",DC0025,Cloud Storage Access
AN1331,Windows,WinEventLog:Security,EventCode=1,DC0032,Process Creation
AN1331,Windows,WinEventLog:Sysmon,"EventCode=3, 22",DC0082,Network Connection Creation
AN1332,Linux,auditd:SYSCALL,socket/connect,DC0078,Network Traffic Flow
AN1333,macOS,macos:unifiedlog,Rapid domain-to-IP resolution changes for same domain,DC0078,Network Traffic Flow
AN1333,macOS,macos:unifiedlog,Unexpected apps generating frequent DNS queries,DC0032,Process Creation
AN1334,ESXi,esxi:syslog,Frequent DNS resolution of same domain with rotating IPs,DC0078,Network Traffic Flow
AN1335,Windows,WinEventLog:Security,EventCode=4688,DC0032,Process Creation
AN1335,Windows,WinEventLog:Sysmon,EventCode=7,DC0016,Module Load
AN1335,Windows,WinEventLog:Sysmon,"EventCode=3, 22",DC0082,Network Connection Creation
AN1336,Windows,WinEventLog:Security,"EventCode=4625, 4771, 4648",DC0002,User Account Authentication
AN1337,Linux,linux:syslog,Failed password for invalid user,DC0002,User Account Authentication
AN1338,macOS,macos:unifiedlog,Login Window and Authd errors,DC0002,User Account Authentication
AN1339,Identity Provider,azure:signinlogs,Failure Reason + UserPrincipalName,DC0002,User Account Authentication
AN1340,Network Devices,networkdevice:syslog,AAA or TACACS authentication failures,DC0002,User Account Authentication
AN1341,Containers,kubernetes:audit,Failed login,DC0002,User Account Authentication
AN1342,Office Suite,m365:exchange,FailedLogin,DC0002,User Account Authentication
AN1343,SaaS,saas:auth,signin_failed,DC0002,User Account Authentication
AN1344,Windows,WinEventLog:Security,"EventCode=4624, 4648",DC0067,Logon Session Creation
AN1344,Windows,WinEventLog:Security,"EventCode=4776, 4771, 4770",DC0088,Logon Session Metadata
AN1344,Windows,WinEventLog:Security,"EventCode=4663, 4670, 4656",DC0038,Application Log Content
AN1344,Windows,WinEventLog:Sysmon,"EventCode=3, 22",DC0082,Network Connection Creation
AN1345,Linux,NSM:Flow,ssh connections originating from third-party CIDRs,DC0085,Network Traffic Content
AN1345,Linux,auditd:SYSCALL,"execve,socket,connect,openat",DC0088,Logon Session Metadata
AN1345,Linux,linux:syslog,Accepted publickey/password for * from * port * ssh2,DC0067,Logon Session Creation
AN1346,macOS,NSM:Flow,ssh/smb connections to internal resources from third-party devices,DC0085,Network Traffic Content
AN1346,macOS,macos:unifiedlog,loginwindow or sshd successful login events,DC0067,Logon Session Creation
AN1346,macOS,macos:unifiedlog,Group membership change for admin or wheel,DC0088,Logon Session Metadata
AN1347,Identity Provider,azure:audit,Add delegated admin / Assign admin roles / Update application consent,DC0088,Logon Session Metadata
AN1347,Identity Provider,azure:signinlogs,"InteractiveUser, ServicePrincipalSignIn",DC0067,Logon Session Creation
AN1347,Identity Provider,m365:unified,Set-PartnerOfRecord / CompanyAdministrator role assignments / New-DelegatedAdminRelationship,DC0038,Application Log Content
AN1348,IaaS,AWS:CloudTrail,"AssumeRole,AssumeRoleWithSAML,AssumeRoleWithWebIdentity",DC0067,Logon Session Creation
AN1348,IaaS,AWS:CloudTrail,CreateUser|AttachRolePolicy|CreateAccessKey|UpdateAssumeRolePolicy|CreateLoginProfile,DC0038,Application Log Content
AN1348,IaaS,gcp:audit,google.iam.credentials.generateAccessToken / serviceAccountTokenCreator,DC0088,Logon Session Metadata
AN1349,SaaS,saas:googleworkspace,OAuth2 authorization grants / Admin role assignments,DC0038,Application Log Content
AN1349,SaaS,saas:salesforce,ConnectedApp OAuth policy change / Login as user,DC0088,Logon Session Metadata
AN1350,Office Suite,azure:signinlogs,"InteractiveUser, NonInteractiveUser",DC0067,Logon Session Creation
AN1350,Office Suite,m365:unified,"Add-DelegatedAdmin, Set-PartnerOfRecord, Add-MailboxPermission, Set-OrganizationRelationship",DC0038,Application Log Content
AN1351,Windows,WinEventLog:Security,EventCode=4688,DC0032,Process Creation
AN1351,Windows,etw:Microsoft-Windows-Kernel-Process,api_call: UpdateProcThreadAttribute (PROC_THREAD_ATTRIBUTE_PARENT_PROCESS) and CreateProcess* with EXTENDED_STARTUPINFO_PRESENT / StartupInfoEx,DC0021,OS API Execution
AN1351,Windows,etw:Microsoft-Windows-Kernel-Process,process_start: EventHeader.ProcessId true parent vs reported PPID mismatch,DC0034,Process Metadata
AN1352,Containers,docker:daemon,"docker ps, docker inspect, or docker images commands",DC0091,Container Enumeration
AN1352,Containers,kubernetes:apiserver,"list or get requests against pods, deployments, or nodes",DC0037,Pod Enumeration
AN1353,Windows,WinEventLog:Security,EventCode=4688,DC0032,Process Creation
AN1353,Windows,WinEventLog:Sysmon,EventCode=10,DC0035,Process Access
AN1354,Linux,auditd:SYSCALL,execve,DC0032,Process Creation
AN1354,Linux,auditd:SYSCALL,open/read,DC0055,File Access
AN1354,Linux,linux:osquery,hardware_events,DC0054,Drive Access
AN1355,macOS,macos:osquery,usb_devices,DC0054,Drive Access
AN1355,macOS,macos:unifiedlog,process exec,DC0032,Process Creation
AN1356,IaaS,AWS:CloudTrail,RequestServiceQuotaIncrease,DC0069,Cloud Service Modification
AN1357,Windows,WinEventLog:Security,"EventCode=4663, 4670, 4656",DC0035,Process Access
AN1357,Windows,WinEventLog:Sysmon,EventCode=17,DC0048,Named Pipe Metadata
AN1358,Linux,auditd:SYSCALL,socket: Suspicious creation of AF_UNIX sockets outside expected daemons,DC0032,Process Creation
AN1358,Linux,auditd:SYSCALL,open: Access to named pipes or FIFO in /tmp or /dev/shm by unexpected processes,DC0055,File Access
AN1359,macOS,macos:osquery,exec: Unexpected execution of osascript or AppleScript targeting sensitive apps,DC0029,Script Execution
AN1359,macOS,macos:unifiedlog,Unusual Mach port registration or access attempts between unrelated processes,DC0035,Process Access
AN1360,Network Devices,NSM:Flow,Degraded encryption throughput or switch to weaker cipher suites compared to historical baselines,DC0085,Network Traffic Content
AN1360,Network Devices,networkdevice:cli,"Execution of commands disabling crypto hardware acceleration (e.g., 'no crypto engine enable')",DC0064,Command Execution
AN1360,Network Devices,networkdevice:config,Configuration changes referencing cryptographic hardware modules or disabling hardware acceleration,DC0061,File Modification
AN1361,Windows,WinEventLog:Security,"EventCode=4624, 4648",DC0067,Logon Session Creation
AN1361,Windows,WinEventLog:Sysmon,EventCode=1,DC0032,Process Creation
AN1362,Linux,auditd:SYSCALL,"execve: Execution of curl, wget, or custom scripts accessing financial endpoints",DC0064,Command Execution
AN1362,Linux,linux:syslog,Authentication attempts into finance-related servers from unusual IPs or times,DC0038,Application Log Content
AN1363,macOS,macos:unifiedlog,Non-standard processes invoking financial applications or payment APIs,DC0032,Process Creation
AN1363,macOS,macos:unifiedlog,Anomalous keychain access attempts targeting payment credentials,DC0038,Application Log Content
AN1364,SaaS,saas:finance,Transaction/Transfer: Unusual or large transactions initiated outside business hours or by unusual accounts,DC0038,Application Log Content
AN1365,Office Suite,m365:office,Anomalous editing of invoice or payment document templates,DC0061,File Modification
AN1365,Office Suite,m365:unified,"MailSend: Outlook messages with suspicious subject/body terms (e.g., urgent payment, wire transfer) targeting finance teams",DC0038,Application Log Content
AN1366,Windows,WinEventLog:Sysmon,EventCode=1,DC0032,Process Creation
AN1366,Windows,WinEventLog:Sysmon,EventCode=12,DC0056,Windows Registry Key Creation
AN1366,Windows,WinEventLog:Sysmon,"EventCode=13, 14",DC0063,Windows Registry Key Modification
AN1366,Windows,WinEventLog:Sysmon,EventCode=11,DC0039,File Creation
AN1366,Windows,WinEventLog:Sysmon,"EventCode=3, 22",DC0082,Network Connection Creation
AN1366,Windows,WinEventLog:System,EventCode=7045,DC0060,Service Creation
AN1367,Linux,WinEventLog:Sysmon,"EventCode=3, 22",DC0082,Network Connection Creation
AN1367,Linux,auditd:PATH,"WRITE: Drop of binaries/scripts in ~/.local, /tmp, or /opt tool dirs",DC0039,File Creation
AN1367,Linux,auditd:SYSCALL,execve: Agent/headless flags (listen/connect/reverse/tunnel) or remote-control binaries spawning shells,DC0032,Process Creation
AN1368,macOS,macos:osquery,CREATE/MODIFY: Creation of LaunchAgents/Daemons plists in user/system locations,DC0039,File Creation
AN1368,macOS,macos:osquery,CONNECT: Long-lived connections from remote-control parents to external IPs/domains,DC0082,Network Connection Creation
AN1368,macOS,macos:unifiedlog,Process exec of remote-control apps or binaries with headless/connect flags,DC0032,Process Creation
AN1369,Windows,WinEventLog:Sysmon,EventCode=5,DC0033,Process Termination
AN1369,Windows,WinEventLog:Sysmon,"EventCode=13, 14",DC0063,Windows Registry Key Modification
AN1369,Windows,WinEventLog:System,EventCode=7045,DC0060,Service Creation
AN1370,Linux,auditd:CONFIG_CHANGE,delete: Modification of systemd unit files or config for security agents,DC0041,Service Metadata
AN1370,Linux,auditd:SYSCALL,"execve: systemctl stop, service stop, or kill -9 on security daemons (e.g., falcon-sensor, auditd)",DC0032,Process Creation
AN1371,macOS,macos:unifiedlog,"Execution of launchctl unload, kill, or removal of security agent daemons",DC0032,Process Creation
AN1371,macOS,macos:unifiedlog,Modification of system configuration profiles affecting security tools,DC0041,Service Metadata
AN1372,IaaS,AWS:CloudTrail,"Delete* / Stop*: DeleteAlarms, StopLogging, or DisableMonitoring API calls",DC0069,Cloud Service Modification
AN1373,Containers,kubernetes:audit,kubectl delete or patch of security pods/admission controllers,DC0041,Service Metadata
AN1374,Network Devices,networkdevice:config,write: Startup configuration changes disabling security checks,DC0041,Service Metadata
